Code_Client,Date Achat,Numero Commande,Numero Ligne Produit,Code Produit,Quantite,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Heure,Code Magasin,CodeVendeur,Montant
3152791.000,2017-01-04 00:00:00,25839.000,3.000,100827.000,1.000,24.667,21.667,1041.000,10000.000,3.000,24.667
3192828.000,2017-01-04 00:00:00,25913.000,1.000,76055.000,1.000,105.467,105.467,1237.000,10000.000,29.000,105.467
3211926.000,2017-01-04 00:00:00,26013.000,1.000,72131.000,1.000,19.067,15.507,1724.000,10000.000,4.000,19.067
3211926.000,2017-01-04 00:00:00,26013.000,2.000,100725.000,1.000,52.400,42.627,1724.000,10000.000,4.000,52.400
2276320.000,2017-01-15 00:00:00,11961.000,1.000,61447.000,1.000,28.133,14.800,1421.000,10000.000,23.000,28.133
2284022.000,2017-01-15 00:00:00,11941.000,1.000,88753.000,1.000,26.667,25.333,1314.000,10000.000,28.000,26.667
2295619.000,2017-01-15 00:00:00,12052.000,1.000,95312.000,1.000,48.640,48.640,1804.000,10000.000,31.000,48.640
2304016.000,2017-01-15 00:00:00,12042.000,1.000,77519.000,1.000,46.267,46.267,1724.000,10000.000,26.000,46.267
2304182.000,2017-01-15 00:00:00,12020.000,1.000,24601.000,1.000,24.267,24.267,1627.000,10000.000,31.000,24.267
2304306.000,2017-01-15 00:00:00,12000.000,1.000,88021.000,1.000,61.707,61.707,1601.000,10000.000,28.000,61.707
2304306.000,2017-01-15 00:00:00,12000.000,2.000,22180.000,1.000,13.600,13.600,1601.000,10000.000,28.000,13.600
2304478.000,2017-01-15 00:00:00,11967.000,3.000,100003.000,1.000,6.933,5.440,1446.000,10000.000,29.000,6.933
2304478.000,2017-01-15 00:00:00,11967.000,2.000,87361.000,1.000,26.000,20.427,1446.000,10000.000,29.000,26.000
2304885.000,2017-01-15 00:00:00,11999.000,2.000,96576.000,1.000,68.533,62.813,1600.000,10000.000,23.000,68.533
2304990.000,2017-01-21 00:00:00,11945.000,2.000,52224.000,1.000,26.587,26.587,1321.000,10000.000,4.000,26.587
2304990.000,2017-01-21 00:00:00,11945.000,1.000,60020.000,1.000,26.000,26.000,1321.000,10000.000,4.000,26.000
2305084.000,2017-01-21 00:00:00,12013.000,2.000,99546.000,1.000,8.653,8.653,1613.000,10000.000,28.000,8.653
2305084.000,2017-01-21 00:00:00,12013.000,1.000,27305.000,1.000,20.347,20.347,1613.000,10000.000,28.000,20.347
2305222.000,2017-01-21 00:00:00,12035.000,2.000,70295.000,1.000,94.947,90.200,1706.000,10000.000,28.000,94.947
2305222.000,2017-01-21 00:00:00,12035.000,1.000,88790.000,1.000,56.960,54.107,1706.000,10000.000,28.000,56.960
2307852.000,2017-01-21 00:00:00,11973.000,1.000,1909.000,1.000,5.867,5.867,1512.000,10000.000,28.000,5.867
2308064.000,2017-01-21 00:00:00,12031.000,1.000,92589.000,1.000,43.147,43.147,1649.000,10000.000,28.000,43.147
2317504.000,2017-01-21 00:00:00,11956.000,1.000,97420.000,1.000,33.200,33.200,1403.000,10000.000,23.000,33.200
2319009.000,2017-01-21 00:00:00,11900.000,2.000,23806.000,1.000,25.200,21.240,1015.000,10000.000,29.000,25.200
2319009.000,2017-01-21 00:00:00,11900.000,1.000,77965.000,1.000,72.133,60.800,1015.000,10000.000,29.000,72.133
2322819.000,2017-01-21 00:00:00,11982.000,2.000,26493.000,1.000,44.267,44.267,1528.000,10000.000,28.000,44.267
2322819.000,2017-01-21 00:00:00,11982.000,3.000,24627.000,1.000,15.333,15.333,1528.000,10000.000,28.000,15.333
2339834.000,2017-01-27 00:00:00,11962.000,2.000,1921.000,1.000,5.867,5.867,1428.000,10000.000,23.000,5.867
2339834.000,2017-01-27 00:00:00,11962.000,1.000,89311.000,1.000,40.133,40.133,1428.000,10000.000,23.000,40.133
2350022.000,2017-01-27 00:00:00,11971.000,3.000,98155.000,1.000,17.840,15.400,1509.000,10000.000,28.000,17.840
2350022.000,2017-01-27 00:00:00,11971.000,2.000,58747.000,1.000,4.000,3.453,1509.000,10000.000,28.000,4.000
2358682.000,2017-01-27 00:00:00,11954.000,2.000,40178.000,1.000,97.893,93.000,1358.000,10000.000,23.000,97.893
2358682.000,2017-01-27 00:00:00,11954.000,1.000,77198.000,1.000,39.600,37.613,1358.000,10000.000,23.000,39.600
2371105.000,2017-01-27 00:00:00,12014.000,1.000,69482.000,1.000,46.013,46.013,1614.000,10000.000,28.000,46.013
2403079.000,2017-01-27 00:00:00,11918.000,4.000,73472.000,1.000,97.627,97.627,1113.000,10000.000,23.000,97.627
2404973.000,2017-01-27 00:00:00,11938.000,1.000,7116.000,1.000,72.000,72.000,1306.000,10000.000,28.000,72.000
2414198.000,2017-01-27 00:00:00,11942.000,1.000,99388.000,1.000,41.413,41.413,1315.000,10000.000,28.000,41.413
2489483.000,2017-01-27 00:00:00,12054.000,4.000,90144.000,1.000,6.933,6.933,1811.000,10000.000,4.000,6.933
2489483.000,2017-01-27 00:00:00,12054.000,1.000,99590.000,1.000,8.653,8.653,1811.000,10000.000,4.000,8.653
2489483.000,2017-01-27 00:00:00,12054.000,2.000,99593.000,1.000,8.653,0.000,1811.000,10000.000,4.000,8.653
2570964.000,2017-01-27 00:00:00,12011.000,2.000,100601.000,1.000,53.427,53.427,1616.000,10000.000,23.000,53.427
2580840.000,2017-01-27 00:00:00,12003.000,6.000,82619.000,1.000,0.667,0.667,1604.000,10000.000,28.000,0.667
2580840.000,2017-01-27 00:00:00,12003.000,2.000,68050.000,1.000,79.333,79.333,1604.000,10000.000,28.000,79.333
2580840.000,2017-01-27 00:00:00,12003.000,4.000,82616.000,2.000,1.333,1.333,1604.000,10000.000,28.000,2.667
2580840.000,2017-01-27 00:00:00,12003.000,8.000,82580.000,1.000,0.493,0.493,1604.000,10000.000,28.000,0.493
2580840.000,2017-01-27 00:00:00,12003.000,7.000,82585.000,2.000,1.333,1.333,1604.000,10000.000,28.000,2.667
2582393.000,2017-01-27 00:00:00,12041.000,1.000,90233.000,1.000,46.533,46.533,1723.000,10001.000,26.000,46.533
2585487.000,2017-01-27 00:00:00,11906.000,2.000,67304.000,1.000,84.600,84.600,1035.000,10002.000,29.000,84.600
2585487.000,2017-01-27 00:00:00,11906.000,1.000,77466.000,1.000,43.200,43.200,1035.000,10002.000,29.000,43.200
2585594.000,2017-01-27 00:00:00,11970.000,1.000,24892.000,1.000,18.133,18.133,1502.000,10002.000,31.000,18.133
2596529.000,2017-01-27 00:00:00,12009.000,1.000,92523.000,1.000,13.067,13.067,1615.000,10001.000,4.000,13.067
2596529.000,2017-01-27 00:00:00,12009.000,2.000,90074.000,1.000,14.533,14.533,1615.000,10000.000,4.000,14.533
2657721.000,2017-01-27 00:00:00,12070.000,3.000,56764.000,1.000,33.200,33.200,1924.000,10000.000,26.000,33.200
2657721.000,2017-01-27 00:00:00,12070.000,2.000,56761.000,1.000,77.600,77.600,1924.000,10001.000,26.000,77.600
2657721.000,2017-01-27 00:00:00,12070.000,1.000,56777.000,1.000,30.933,30.933,1924.000,10000.000,26.000,30.933
2673294.000,2017-01-27 00:00:00,12038.000,2.000,70186.000,1.000,7.867,7.867,1710.000,10001.000,28.000,7.867
2673294.000,2017-01-27 00:00:00,12037.000,2.000,87913.000,1.000,11.600,11.600,1709.000,10000.000,28.000,11.600
2673294.000,2017-01-27 00:00:00,12038.000,3.000,93403.000,1.000,14.400,14.400,1710.000,10002.000,28.000,14.400
2708144.000,2017-01-27 00:00:00,11929.000,1.000,71125.000,1.000,71.133,71.133,1224.000,10000.000,23.000,71.133
2779663.000,2017-01-27 00:00:00,12063.000,2.000,84971.000,1.000,78.533,78.533,1838.000,10002.000,31.000,78.533
2805667.000,2017-01-27 00:00:00,11947.000,3.000,27362.000,1.000,36.613,36.613,1324.000,10002.000,23.000,36.613
2805667.000,2017-01-27 00:00:00,11947.000,2.000,100171.000,1.000,6.000,6.000,1324.000,10001.000,23.000,6.000
2805667.000,2017-01-27 00:00:00,11947.000,1.000,44115.000,1.000,78.933,78.933,1324.000,10000.000,23.000,78.933
2812963.000,2017-01-27 00:00:00,12069.000,1.000,1863.000,1.000,7.333,7.333,1922.000,10000.000,26.000,7.333
2812963.000,2017-01-27 00:00:00,12069.000,2.000,22445.000,1.000,7.333,7.333,1922.000,10000.000,26.000,7.333
2874132.000,2017-01-27 00:00:00,12056.000,1.000,70007.000,1.000,27.813,27.813,1817.000,10001.000,26.000,27.813
2882863.000,2017-01-27 00:00:00,11995.000,1.000,56796.000,1.000,20.720,7.387,1556.000,10002.000,23.000,20.720
2920629.000,2017-01-27 00:00:00,12044.000,1.000,90354.000,1.000,25.200,23.947,1723.000,10002.000,26.000,25.200
2942269.000,2017-01-27 00:00:00,11935.000,1.000,31925.000,1.000,28.480,1.813,1301.000,10002.000,4.000,28.480
2947868.000,2017-01-27 00:00:00,11978.000,3.000,22261.000,1.000,10.000,10.000,1523.000,10001.000,28.000,10.000
2947868.000,2017-01-27 00:00:00,11978.000,2.000,60325.000,1.000,13.333,13.333,1523.000,10000.000,28.000,13.333
2978497.000,2017-02-01 00:00:00,12017.000,5.000,82562.000,1.000,0.493,0.493,1619.000,10000.000,23.000,0.493
2978497.000,2017-02-01 00:00:00,12017.000,3.000,82565.000,1.000,0.493,0.493,1619.000,10001.000,23.000,0.493
3105031.000,2017-02-01 00:00:00,12021.000,3.000,22270.000,1.000,6.000,6.000,1628.000,10000.000,4.000,6.000
3105031.000,2017-02-01 00:00:00,12021.000,1.000,100585.000,1.000,22.533,22.533,1628.000,10001.000,4.000,22.533
3121473.000,2017-02-01 00:00:00,11905.000,5.000,100044.000,1.000,11.067,11.067,1033.000,10000.000,29.000,11.067
3121473.000,2017-02-01 00:00:00,11905.000,1.000,90384.000,1.000,9.333,9.333,1033.000,10002.000,29.000,9.333
3121473.000,2017-02-01 00:00:00,11905.000,3.000,90098.000,1.000,15.867,15.867,1033.000,10000.000,29.000,15.867
3148444.000,2017-02-01 00:00:00,12010.000,1.000,27383.000,1.000,25.760,24.467,1616.000,10000.000,23.000,25.760
3148444.000,2017-02-01 00:00:00,12010.000,2.000,27380.000,1.000,25.760,24.467,1616.000,10002.000,23.000,25.760
3164674.000,2017-02-01 00:00:00,11937.000,6.000,92572.000,1.000,24.720,23.333,1305.000,10000.000,23.000,24.720
3164674.000,2017-02-01 00:00:00,11937.000,4.000,65428.000,1.000,10.667,10.067,1305.000,10000.000,23.000,10.667
3164674.000,2017-02-01 00:00:00,11937.000,5.000,91788.000,1.000,10.667,10.067,1305.000,10000.000,23.000,10.667
3164674.000,2017-02-01 00:00:00,11937.000,7.000,78060.000,1.000,16.267,15.360,1305.000,10000.000,23.000,16.267
3199439.000,2017-02-01 00:00:00,12012.000,1.000,76592.000,1.000,46.547,33.213,1611.000,10000.000,28.000,46.547
3207650.000,2017-02-01 00:00:00,11946.000,1.000,90480.000,1.000,51.200,51.200,1322.000,10000.000,28.000,51.200
3209506.000,2017-02-01 00:00:00,11976.000,2.000,84826.000,1.000,9.893,9.893,1520.000,10000.000,28.000,9.893
3209506.000,2017-02-01 00:00:00,11976.000,3.000,74896.000,1.000,10.933,10.933,1520.000,10000.000,28.000,10.933
3230593.000,2017-02-01 00:00:00,11922.000,1.000,76062.000,1.000,81.467,81.467,1141.000,10000.000,4.000,81.467
3245237.000,2017-02-01 00:00:00,11910.000,1.000,58597.000,1.000,16.667,16.667,1048.000,10000.000,29.000,16.667
3246947.000,2017-03-01 00:00:00,11998.000,1.000,88234.000,1.000,36.173,36.173,1602.000,10000.000,20.000,36.173
3246978.000,2017-03-01 00:00:00,12071.000,1.000,38616.000,1.000,24.293,10.960,1925.000,10000.000,26.000,24.293
3358945.000,2017-03-01 00:00:00,11927.000,2.000,60082.000,1.000,18.053,17.147,1208.000,10000.000,24.000,18.053
3358945.000,2017-03-01 00:00:00,11927.000,1.000,24018.000,1.000,93.600,88.920,1208.000,10000.000,24.000,93.600
3441494.000,2017-03-01 00:00:00,11993.000,3.000,11446.000,1.000,42.267,42.267,1545.000,10000.000,28.000,42.267
3441494.000,2017-03-01 00:00:00,11993.000,1.000,90184.000,1.000,13.733,13.733,1545.000,10000.000,28.000,13.733
3441494.000,2017-03-01 00:00:00,11993.000,2.000,90381.000,1.000,9.333,9.333,1545.000,10000.000,28.000,9.333
3444466.000,2017-03-01 00:00:00,12008.000,1.000,95987.000,1.000,48.640,48.640,1614.000,10000.000,4.000,48.640
3484636.000,2017-03-01 00:00:00,12045.000,1.000,93505.000,1.000,13.867,13.867,1729.000,10000.000,23.000,13.867
3484636.000,2017-03-01 00:00:00,12045.000,3.000,97736.000,1.000,13.333,13.333,1729.000,10000.000,23.000,13.333
3651907.000,2017-03-01 00:00:00,11951.000,2.000,78102.000,1.000,67.667,64.280,1341.000,10000.000,28.000,67.667
3738421.000,2017-03-01 00:00:00,12030.000,2.000,39201.000,1.000,55.480,55.480,1648.000,10000.000,28.000,55.480
3806547.000,2017-03-01 00:00:00,12006.000,1.000,21160.000,1.000,82.387,69.053,1611.000,10000.000,23.000,82.387
3868734.000,2017-03-01 00:00:00,12049.000,1.000,96342.000,1.000,11.867,11.867,1740.000,10000.000,26.000,11.867
3889565.000,2017-03-01 00:00:00,11983.000,1.000,71471.000,1.000,40.373,40.373,1524.000,10000.000,23.000,40.373
3906015.000,2017-03-01 00:00:00,11977.000,2.000,51558.000,1.000,14.480,14.480,1522.000,10000.000,28.000,14.480
3906015.000,2017-03-01 00:00:00,11977.000,3.000,68191.000,1.000,10.000,10.000,1522.000,10000.000,28.000,10.000
3991760.000,2017-03-01 00:00:00,11990.000,2.000,99521.000,1.000,8.653,8.653,1535.000,10000.000,4.000,8.653
3991760.000,2017-03-01 00:00:00,11990.000,3.000,99510.000,1.000,8.653,8.653,1535.000,10000.000,4.000,8.653
4043792.000,2017-03-01 00:00:00,11963.000,1.000,72989.000,1.000,23.027,23.027,1428.000,10000.000,4.000,23.027
4096192.000,2017-03-01 00:00:00,11969.000,1.000,23689.000,1.000,32.267,18.933,1455.000,10000.000,23.000,32.267
4139781.000,2017-03-01 00:00:00,11974.000,3.000,12616.000,1.000,12.267,12.267,1512.000,10000.000,28.000,12.267
4184568.000,2017-03-01 00:00:00,12072.000,1.000,47441.000,1.000,87.547,87.547,1931.000,10000.000,26.000,87.547
4200542.000,2017-03-01 00:00:00,12051.000,1.000,51878.000,1.000,36.720,36.720,1747.000,10000.000,26.000,36.720
4209466.000,2017-03-01 00:00:00,12007.000,2.000,89910.000,1.000,26.000,21.027,1613.000,10000.000,23.000,26.000
4235740.000,2017-03-01 00:00:00,11991.000,2.000,5412.000,1.000,20.400,20.400,1541.000,10000.000,28.000,20.400
4235740.000,2017-03-01 00:00:00,11991.000,1.000,5425.000,1.000,18.613,18.613,1541.000,10000.000,28.000,18.613
4235740.000,2017-03-01 00:00:00,11991.000,4.000,100241.000,1.000,46.667,46.667,1541.000,10000.000,28.000,46.667
4352232.000,2017-03-01 00:00:00,11902.000,5.000,62033.000,1.000,61.333,61.333,1021.000,10000.000,24.000,61.333
4434229.000,2017-03-01 00:00:00,11914.000,2.000,90535.000,1.000,39.213,39.213,1100.000,10000.000,28.000,39.213
4519861.000,2017-03-01 00:00:00,12048.000,4.000,93255.000,1.000,10.933,10.933,1738.000,10000.000,26.000,10.933
4519861.000,2017-03-01 00:00:00,12048.000,2.000,98477.000,1.000,100.800,100.800,1738.000,10000.000,26.000,100.800
1791398.000,2017-03-01 00:00:00,16375.000,3.000,100431.000,1.000,50.667,50.667,1037.000,10000.000,24.000,50.667
1791398.000,2017-03-01 00:00:00,16375.000,5.000,50698.000,1.000,55.053,55.053,1037.000,10000.000,24.000,55.053
1791398.000,2017-03-01 00:00:00,16375.000,4.000,93102.000,1.000,9.333,9.333,1037.000,10000.000,24.000,9.333
2248358.000,2017-03-01 00:00:00,16387.000,2.000,99620.000,1.000,8.653,8.653,1131.000,10000.000,3.000,8.653
2273579.000,2017-03-01 00:00:00,16466.000,1.000,96038.000,1.000,38.400,38.400,1525.000,10000.000,3.000,38.400
2273747.000,2017-03-01 00:00:00,16507.000,3.000,99829.000,1.000,4.333,4.333,1633.000,10000.000,23.000,4.333
2273747.000,2017-03-01 00:00:00,16507.000,1.000,100247.000,1.000,42.667,42.667,1633.000,10000.000,23.000,42.667
2273984.000,2017-03-01 00:00:00,16386.000,1.000,26308.000,1.000,75.600,75.600,1126.000,10000.000,3.000,75.600
2273985.000,2017-03-01 00:00:00,16533.000,1.000,26679.000,1.000,18.267,7.680,1742.000,10000.000,29.000,18.267
2274054.000,2017-03-01 00:00:00,16398.000,3.000,99298.000,1.000,37.733,37.733,1214.000,10000.000,3.000,37.733
2274054.000,2017-03-01 00:00:00,16398.000,4.000,65425.000,1.000,10.000,10.000,1214.000,10000.000,3.000,10.000
2274068.000,2017-03-01 00:00:00,16540.000,1.000,90451.000,1.000,58.667,58.667,1747.000,10000.000,2.000,58.667
2274369.000,2017-03-01 00:00:00,16408.000,1.000,98654.000,1.000,39.867,35.987,1247.000,10000.000,24.000,39.867
2274534.000,2017-03-01 00:00:00,16517.000,2.000,27303.000,1.000,20.347,20.347,1706.000,10000.000,23.000,20.347
2274534.000,2017-03-01 00:00:00,16517.000,1.000,97201.000,1.000,90.667,90.667,1706.000,10000.000,23.000,90.667
2275148.000,2017-03-01 00:00:00,16413.000,2.000,72895.000,1.000,84.173,84.173,1259.000,10000.000,3.000,84.173
2275530.000,2017-03-01 00:00:00,16501.000,2.000,21371.000,1.000,27.867,19.080,1624.000,10000.000,29.000,27.867
2275530.000,2017-03-01 00:00:00,16501.000,1.000,3303.000,1.000,14.400,9.853,1624.000,10000.000,29.000,14.400
2275744.000,2017-03-01 00:00:00,16481.000,1.000,8008.000,1.000,72.240,72.240,1557.000,10000.000,29.000,72.240
2275850.000,2017-03-01 00:00:00,16486.000,2.000,91744.000,1.000,28.667,28.667,1609.000,10000.000,3.000,28.667
2276272.000,2017-03-01 00:00:00,16524.000,6.000,100320.000,1.000,51.600,51.600,1724.000,10000.000,29.000,51.600
2295605.000,2017-03-01 00:00:00,16494.000,1.000,100042.000,1.000,11.067,11.067,1613.000,10000.000,4.000,11.067
2304544.000,2017-03-01 00:00:00,16560.000,2.000,74897.000,1.000,10.933,10.933,1924.000,10000.000,23.000,10.933
2304544.000,2017-03-01 00:00:00,16560.000,1.000,92429.000,1.000,7.600,7.600,1924.000,10000.000,23.000,7.600
2304797.000,2017-03-01 00:00:00,16436.000,7.000,67823.000,1.000,1.000,1.000,1359.000,10000.000,31.000,1.000
2304797.000,2017-03-01 00:00:00,16436.000,1.000,32301.000,1.000,25.733,25.733,1359.000,10000.000,31.000,25.733
2304797.000,2017-03-01 00:00:00,16436.000,2.000,80390.000,1.000,40.667,40.667,1359.000,10001.000,31.000,40.667
2304816.000,2017-03-01 00:00:00,16510.000,1.000,36132.000,1.000,47.600,31.880,1638.000,10001.000,23.000,47.600
2304994.000,2017-03-01 00:00:00,16512.000,1.000,29316.000,1.000,103.600,103.600,1646.000,10001.000,29.000,103.600
2304994.000,2017-03-01 00:00:00,16512.000,2.000,29300.000,1.000,103.600,103.600,1646.000,10001.000,29.000,103.600
2307887.000,2017-03-01 00:00:00,16498.000,1.000,54196.000,1.000,4.400,4.400,1619.000,10001.000,4.000,4.400
2307888.000,2017-03-01 00:00:00,16497.000,2.000,51105.000,1.000,64.120,64.120,1618.000,10001.000,3.000,64.120
2308010.000,2017-03-01 00:00:00,16447.000,2.000,70165.000,1.000,8.267,3.400,1430.000,10001.000,3.000,8.267
2308010.000,2017-03-01 00:00:00,16447.000,1.000,93778.000,1.000,14.400,5.933,1430.000,10001.000,3.000,14.400
2308057.000,2017-03-01 00:00:00,16489.000,1.000,32159.000,1.000,38.667,38.667,1609.000,10001.000,2.000,38.667
2310542.000,2017-03-01 00:00:00,16446.000,1.000,88016.000,1.000,61.707,61.707,1428.000,10001.000,3.000,61.707
2315343.000,2017-03-01 00:00:00,16475.000,1.000,90350.000,1.000,46.667,33.333,1538.000,10001.000,3.000,46.667
2318942.000,2017-03-01 00:00:00,16384.000,1.000,32560.000,1.000,40.667,25.307,1113.000,10001.000,31.000,40.667
2320821.000,2017-03-01 00:00:00,16472.000,2.000,24228.000,1.000,73.333,67.053,1534.000,10001.000,13.000,73.333
2320821.000,2017-03-01 00:00:00,16472.000,1.000,21208.000,1.000,82.400,75.347,1534.000,10001.000,13.000,82.400
2324748.000,2017-03-01 00:00:00,16514.000,1.000,24451.000,1.000,23.067,23.067,1655.000,10001.000,23.000,23.067
2327373.000,2017-03-01 00:00:00,16467.000,3.000,90291.000,1.000,7.333,7.333,1526.000,10001.000,2.000,7.333
2327373.000,2017-03-01 00:00:00,16467.000,4.000,78410.000,1.000,6.667,6.667,1526.000,10001.000,2.000,6.667
2334095.000,2017-03-01 00:00:00,16445.000,1.000,71023.000,1.000,17.200,17.200,1427.000,10001.000,20.000,17.200
2334132.000,2017-03-01 00:00:00,16367.000,1.000,54013.000,1.000,61.387,61.387,1011.000,10001.000,13.000,61.387
2336062.000,2017-03-01 00:00:00,16508.000,1.000,90149.000,1.000,13.067,13.067,1635.000,10001.000,23.000,13.067
2339834.000,2017-03-01 00:00:00,16541.000,1.000,32310.000,1.000,76.667,76.667,1748.000,10001.000,23.000,76.667
2339834.000,2017-03-01 00:00:00,16541.000,3.000,95703.000,1.000,17.600,17.600,1748.000,10001.000,23.000,17.600
2339834.000,2017-03-01 00:00:00,16541.000,2.000,99295.000,1.000,37.733,37.733,1748.000,10001.000,23.000,37.733
2342017.000,2017-03-01 00:00:00,16412.000,1.000,97735.000,1.000,26.587,26.587,1255.000,10001.000,20.000,26.587
2346440.000,2017-03-01 00:00:00,16534.000,1.000,89881.000,1.000,59.200,59.200,1741.000,10001.000,23.000,59.200
2371029.000,2017-03-01 00:00:00,16561.000,3.000,19154.000,1.000,37.600,37.600,1933.000,10001.000,23.000,37.600
2371029.000,2017-03-01 00:00:00,16561.000,5.000,95636.000,1.000,17.067,17.067,1933.000,10001.000,23.000,17.067
2375444.000,2017-03-01 00:00:00,16471.000,1.000,90087.000,1.000,17.200,17.200,1533.000,10000.000,3.000,17.200
2465287.000,2017-03-01 00:00:00,16441.000,1.000,90401.000,1.000,97.600,97.600,1413.000,10000.000,29.000,97.600
2475681.000,2017-03-01 00:00:00,16552.000,1.000,100594.000,1.000,39.867,39.867,1815.000,10000.000,23.000,39.867
2478445.000,2017-03-01 00:00:00,16362.000,1.000,99458.000,1.000,5.333,5.333,959.000,10000.000,31.000,5.333
2478445.000,2017-03-01 00:00:00,16362.000,2.000,12303.000,1.000,12.933,12.933,959.000,10000.000,31.000,12.933
2478445.000,2017-03-01 00:00:00,16362.000,4.000,87912.000,1.000,11.333,11.333,959.000,10000.000,31.000,11.333
2478445.000,2017-03-01 00:00:00,16362.000,5.000,90162.000,1.000,7.867,7.867,959.000,10000.000,31.000,7.867
2478445.000,2017-03-01 00:00:00,16362.000,3.000,1902.000,1.000,5.867,5.867,959.000,10000.000,31.000,5.867
2478445.000,2017-03-01 00:00:00,16362.000,6.000,67822.000,1.000,1.000,1.000,959.000,10000.000,31.000,1.000
